city,year,type,n
"Baltimore County, Md.",1982,Total Violent Crime,986.801399238809
Boston,1982,Total Violent Crime,1932.16123771043
"Buffalo, N.Y.",1982,Total Violent Crime,986.704318807855
"Charlotte-Mecklenburg, N.C.",1982,Total Violent Crime,1280.77371227575
Chicago,1982,Total Violent Crime,876.9581601548
Cincinnati,1982,Total Violent Crime,978.449117781106
Cleveland,1982,Total Violent Crime,1635.35118408765
"Columbus, Ohio",1982,Total Violent Crime,814.291796764122
Dallas,1982,Total Violent Crime,1344.80499142819
Denver,1982,Total Violent Crime,953.368956684015
Detroit,1982,Total Violent Crime,2009.19222789685
"El Paso, Texas",1982,Total Violent Crime,855.530518357259
"Fairfax County, Va.",1982,Total Violent Crime,164.669102041999
"Fort Worth, Texas",1982,Total Violent Crime,1187.65766573531
"Fresno, Calif.",1982,Total Violent Crime,964.206805125939
Honolulu,1982,Total Violent Crime,273.949573410462
Houston,1982,Total Violent Crime,1059.83125814551
Indianapolis,1982,Total Violent Crime,938.276087900972
"Jacksonville, Fla.",1982,Total Violent Crime,954.891811079317
"Kansas City, Mo.",1982,Total Violent Crime,1490.70552086079
Las Vegas,1982,Total Violent Crime,1053.61907545515
"Long Beach, Calif.",1982,Total Violent Crime,1199.54983545526
Los Angeles,1982,Total Violent Crime,1739.43795235235
"Los Angeles County, Calif.",1982,Total Violent Crime,1107.53233957109
"Louisville, Ky.",1982,Total Violent Crime,NA
"Memphis, Tenn.",1982,Total Violent Crime,1153.03077829956
"Mesa, Ariz.",1982,Total Violent Crime,447.238539908903
Miami,1982,Total Violent Crime,2725.81024661702
"Miami-Dade County, Fla.",1982,Total Violent Crime,1433.56933622704
Milwaukee,1982,Total Violent Crime,556.85483183542
Minneapolis,1982,Total Violent Crime,1127.41038056405
"Montgomery County, Md.",1982,Total Violent Crime,325.322341639556
"Nashville, Tenn.",1982,Total Violent Crime,702.259641475697
"Nassau County, N.Y.",1982,Total Violent Crime,159.225587221131
National,1982,Total Violent Crime,570.8
New Orleans,1982,Total Violent Crime,1485.1433877978
New York City,1982,Total Violent Crime,2028.34923235331
"Newark, N.J.",1982,Total Violent Crime,3200.82293205428
"Oakland, Calif.",1982,Total Violent Crime,1857.14928007014
Oklahoma City,1982,Total Violent Crime,1008.24995942064
"Omaha, Neb.",1982,Total Violent Crime,753.994632789226
"Orlando, Fla.",1982,Total Violent Crime,1913.01598252271
Philadelphia,1982,Total Violent Crime,1037.65445413367
Phoenix,1982,Total Violent Crime,667.154758775216
Pittsburgh,1982,Total Violent Crime,1266.04573828009
"Portland, Ore.",1982,Total Violent Crime,1753.39917143506
"Prince George's County, Md.",1982,Total Violent Crime,894.407519182944
"Raleigh, N.C.",1982,Total Violent Crime,579.531926583901
"Sacramento, Calif.",1982,Total Violent Crime,1035.89580025377
Salt Lake City,1982,Total Violent Crime,736.623855324541
San Antonio,1982,Total Violent Crime,694.876740280846
San Diego,1982,Total Violent Crime,634.851209807717
San Francisco,1982,Total Violent Crime,1639.89281045013
San Jose,1982,Total Violent Crime,547.95932129419
Seattle,1982,Total Violent Crime,1008.58280326923
"St. Louis, Mo.",1982,Total Violent Crime,2211.20778633263
"Suffolk County, N.Y.",1982,Total Violent Crime,178.015397775877
"Tampa, Fla.",1982,Total Violent Crime,1960.68377821303
"Tucson, Ariz.",1982,Total Violent Crime,837.712829178182
"Tulsa, Okla.",1982,Total Violent Crime,718.005092950326
"Virginia Beach, Va.",1982,Total Violent Crime,240.249621588251
"Washington, D.C.",1982,Total Violent Crime,2123.13787638669
"Wichita, Kan.",1982,Total Violent Crime,593.352353280941
"Albuquerque, N.M.",1983,Total Violent Crime,831.730782767349
"Arlington, Texas",1983,Total Violent Crime,327.05133867424
Atlanta,1983,Total Violent Crime,2078.74998606885
"Aurora, Colo.",1983,Total Violent Crime,988.555700420107
"Austin, Texas",1983,Total Violent Crime,402.528529931171
Baltimore,1983,Total Violent Crime,2002.66409443755
"Baltimore County, Md.",1983,Total Violent Crime,899.051151105495
Boston,1983,Total Violent Crime,2005.99769482359
"Buffalo, N.Y.",1983,Total Violent Crime,914.167516969079
"Charlotte-Mecklenburg, N.C.",1983,Total Violent Crime,1318.17957146035
Chicago,1983,Total Violent Crime,1316.56164779394
Cincinnati,1983,Total Violent Crime,873.231112029354
Cleveland,1983,Total Violent Crime,1363.69916076016
"Columbus, Ohio",1983,Total Violent Crime,747.691189464983
Dallas,1983,Total Violent Crime,1149.14795054599
Denver,1983,Total Violent Crime,820.449214212376
Detroit,1983,Total Violent Crime,2168.87799838228
"El Paso, Texas",1983,Total Violent Crime,906.202238902467
"Fairfax County, Va.",1983,Total Violent Crime,133.910576743072
"Fort Worth, Texas",1983,Total Violent Crime,1201.92817160445
"Fresno, Calif.",1983,Total Violent Crime,830.230277148487
Honolulu,1983,Total Violent Crime,264.326339080204
Houston,1983,Total Violent Crime,920.821178829269
Indianapolis,1983,Total Violent Crime,893.074840059984
"Jacksonville, Fla.",1983,Total Violent Crime,935.745477230193
"Kansas City, Mo.",1983,Total Violent Crime,1644.56842216769
Las Vegas,1983,Total Violent Crime,830.614337652652
"Long Beach, Calif.",1983,Total Violent Crime,1225.51715828789
Los Angeles,1983,Total Violent Crime,1691.68338246766
"Los Angeles County, Calif.",1983,Total Violent Crime,1059.39155731389
"Louisville, Ky.",1983,Total Violent Crime,NA
"Memphis, Tenn.",1983,Total Violent Crime,1137.64376589565
"Mesa, Ariz.",1983,Total Violent Crime,488.641234462066
Miami,1983,Total Violent Crime,2610.67484236957
"Miami-Dade County, Fla.",1983,Total Violent Crime,1363.95910088556
Milwaukee,1983,Total Violent Crime,578.112834571147
Minneapolis,1983,Total Violent Crime,922.852983988355
"Montgomery County, Md.",1983,Total Violent Crime,271.740149653995
"Nashville, Tenn.",1983,Total Violent Crime,705.965180397822
"Nassau County, N.Y.",1983,Total Violent Crime,141.018544930416
National,1983,Total Violent Crime,538.1
New Orleans,1983,Total Violent Crime,1365.20623977961
New York City,1983,Total Violent Crime,1868.33553448751
"Newark, N.J.",1983,Total Violent Crime,2775.76067806295
"Oakland, Calif.",1983,Total Violent Crime,1870.32212483165
Oklahoma City,1983,Total Violent Crime,1061.68178552895
"Omaha, Neb.",1983,Total Violent Crime,730.270475073027
"Orlando, Fla.",1983,Total Violent Crime,1552.44676824738
Philadelphia,1983,Total Violent Crime,1002.91663022849
Phoenix,1983,Total Violent Crime,624.840677483801
Pittsburgh,1983,Total Violent Crime,1312.9846096184
"Portland, Ore.",1983,Total Violent Crime,1850.65616374231
"Prince George's County, Md.",1983,Total Violent Crime,844.909843541711
"Raleigh, N.C.",1983,Total Violent Crime,568.998329902513
"Sacramento, Calif.",1983,Total Violent Crime,1048.70699194743
Salt Lake City,1983,Total Violent Crime,642.925060256949
San Antonio,1983,Total Violent Crime,609.159926493711
San Diego,1983,Total Violent Crime,582.47136262609
San Francisco,1983,Total Violent Crime,1402.86313313957
San Jose,1983,Total Violent Crime,514.947619706718
Seattle,1983,Total Violent Crime,936.772703322257
"St. Louis, Mo.",1983,Total Violent Crime,1850.36149953418
"Suffolk County, N.Y.",1983,Total Violent Crime,193.154680217421
"Tampa, Fla.",1983,Total Violent Crime,1684.52986181721
"Tucson, Ariz.",1983,Total Violent Crime,767.404122862063
"Tulsa, Okla.",1983,Total Violent Crime,614.674981654355
"Virginia Beach, Va.",1983,Total Violent Crime,215.987489651366
"Washington, D.C.",1983,Total Violent Crime,1915.40930979133
"Wichita, Kan.",1983,Total Violent Crime,481.225265542534
"Albuquerque, N.M.",1984,Total Violent Crime,1014.4065370995
"Arlington, Texas",1984,Total Violent Crime,399.529964747356
Atlanta,1984,Total Violent Crime,2376.10932134706
"Aurora, Colo.",1984,Total Violent Crime,953.133255562124
"Austin, Texas",1984,Total Violent Crime,427.788608051667
Baltimore,1984,Total Violent Crime,1975.76984139061
"Baltimore County, Md.",1984,Total Violent Crime,909.935585315954
Boston,1984,Total Violent Crime,1867.86083313281
"Buffalo, N.Y.",1984,Total Violent Crime,942.005312273625
"Charlotte-Mecklenburg, N.C.",1984,Total Violent Crime,1334.67071495699
Chicago,1984,Total Violent Crime,2010.90514133663
Cincinnati,1984,Total Violent Crime,909.978880675818
Cleveland,1984,Total Violent Crime,1316.50060779522
"Columbus, Ohio",1984,Total Violent Crime,765.376559287665
Dallas,1984,Total Violent Crime,1226.08575918096
Denver,1984,Total Violent Crime,782.187492249667
Detroit,1984,Total Violent Crime,2343.49846116119
"El Paso, Texas",1984,Total Violent Crime,800.862268866426
"Fairfax County, Va.",1984,Total Violent Crime,138.628472499497
"Fort Worth, Texas",1984,Total Violent Crime,1297.9407213427
"Fresno, Calif.",1984,Total Violent Crime,783.03861393526
Honolulu,1984,Total Violent Crime,240.511512484398
Houston,1984,Total Violent Crime,839.2481267129
Indianapolis,1984,Total Violent Crime,925.741377628694
"Jacksonville, Fla.",1984,Total Violent Crime,1069.32957431137
"Kansas City, Mo.",1984,Total Violent Crime,1590.93784753901
Las Vegas,1984,Total Violent Crime,755.024368873556
"Long Beach, Calif.",1984,Total Violent Crime,1098.02521084517
Los Angeles,1984,Total Violent Crime,1636.06271245089
"Los Angeles County, Calif.",1984,Total Violent Crime,1010.15063275769
"Louisville, Ky.",1984,Total Violent Crime,NA
"Memphis, Tenn.",1984,Total Violent Crime,1398.88126158988
"Mesa, Ariz.",1984,Total Violent Crime,480.453645324816
Miami,1984,Total Violent Crime,2727.5949341813
"Miami-Dade County, Fla.",1984,Total Violent Crime,1477.55368188446
Milwaukee,1984,Total Violent Crime,546.439447362513
Minneapolis,1984,Total Violent Crime,1047.00889269979
"Montgomery County, Md.",1984,Total Violent Crime,280.10185522008
"Nashville, Tenn.",1984,Total Violent Crime,652.451738750252
"Nassau County, N.Y.",1984,Total Violent Crime,181.809586839368
National,1984,Total Violent Crime,539.9
New Orleans,1984,Total Violent Crime,1507.97384350193
New York City,1984,Total Violent Crime,1845.81786745333
"Newark, N.J.",1984,Total Violent Crime,2640.31683802056
"Oakland, Calif.",1984,Total Violent Crime,1781.54091575888
Oklahoma City,1984,Total Violent Crime,969.60949256572
"Omaha, Neb.",1984,Total Violent Crime,673.579473993124
"Orlando, Fla.",1984,Total Violent Crime,1698.43675511061
Philadelphia,1984,Total Violent Crime,935.447019420765
Phoenix,1984,Total Violent Crime,732.17899087534
Pittsburgh,1984,Total Violent Crime,1098.50171490463
"Portland, Ore.",1984,Total Violent Crime,2018.22615139421
"Prince George's County, Md.",1984,Total Violent Crime,817.621660363441
"Raleigh, N.C.",1984,Total Violent Crime,599.260890475106
"Sacramento, Calif.",1984,Total Violent Crime,1083.10463350297
Salt Lake City,1984,Total Violent Crime,628.40772571851
San Antonio,1984,Total Violent Crime,628.653435542021
San Diego,1984,Total Violent Crime,622.394229185053
San Francisco,1984,Total Violent Crime,1302.46442612767
San Jose,1984,Total Violent Crime,480.466380476879
Seattle,1984,Total Violent Crime,1115.96107701398
"St. Louis, Mo.",1984,Total Violent Crime,1746.55615011931
"Suffolk County, N.Y.",1984,Total Violent Crime,140.355294541965
"Tampa, Fla.",1984,Total Violent Crime,2022.42919597035
"Tucson, Ariz.",1984,Total Violent Crime,795.118045068333
"Tulsa, Okla.",1984,Total Violent Crime,679.56429005122
"Virginia Beach, Va.",1984,Total Violent Crime,212.606389200421
"Washington, D.C.",1984,Total Violent Crime,1721.5088282504
"Wichita, Kan.",1984,Total Violent Crime,455.48867280616
"Albuquerque, N.M.",1985,Total Violent Crime,1149.69570173449
"Arlington, Texas",1985,Total Violent Crime,507.0090576483
Atlanta,1985,Total Violent Crime,2661.53768563136
"Aurora, Colo.",1985,Total Violent Crime,1136.17427398464
"Austin, Texas",1985,Total Violent Crime,581.348147091168
Baltimore,1985,Total Violent Crime,2009.86386926677
"Baltimore County, Md.",1985,Total Violent Crime,996.751546252214
Boston,1985,Total Violent Crime,2074.04589875613
"Buffalo, N.Y.",1985,Total Violent Crime,1003.55997528612
"Charlotte-Mecklenburg, N.C.",1985,Total Violent Crime,1362.86454764813
Chicago,1985,Total Violent Crime,2001.13977366589
Cincinnati,1985,Total Violent Crime,884.661721565216
Cleveland,1985,Total Violent Crime,1204.85016278295
"Columbus, Ohio",1985,Total Violent Crime,776.407946514119
Dallas,1985,Total Violent Crime,1440.04764067383
Denver,1985,Total Violent Crime,828.77235658262
Detroit,1985,Total Violent Crime,2375.24768907582
"El Paso, Texas",1985,Total Violent Crime,771.158422305052
"Fairfax County, Va.",1985,Total Violent Crime,136.551378800283
"Fort Worth, Texas",1985,Total Violent Crime,1496.52844040156
"Fresno, Calif.",1985,Total Violent Crime,839.981826442526
Honolulu,1985,Total Violent Crime,220.418243923812
Houston,1985,Total Violent Crime,942.581060768735
Indianapolis,1985,Total Violent Crime,979.951490069033
"Jacksonville, Fla.",1985,Total Violent Crime,1214.79450322542
"Kansas City, Mo.",1985,Total Violent Crime,1800.68413411186
Las Vegas,1985,Total Violent Crime,793.43359262965
"Long Beach, Calif.",1985,Total Violent Crime,1060.73979801297
Los Angeles,1985,Total Violent Crime,1658.0159983229
"Los Angeles County, Calif.",1985,Total Violent Crime,988.682820240079
"Louisville, Ky.",1985,Total Violent Crime,NA
"Memphis, Tenn.",1985,Total Violent Crime,1487.56694662296
"Mesa, Ariz.",1985,Total Violent Crime,553.716967152383
Miami,1985,Total Violent Crime,2898.73850714708
"Miami-Dade County, Fla.",1985,Total Violent Crime,1519.67056743364
Milwaukee,1985,Total Violent Crime,652.162378141627
Minneapolis,1985,Total Violent Crime,1422.35493226156
"Montgomery County, Md.",1985,Total Violent Crime,286.594353133025
"Nashville, Tenn.",1985,Total Violent Crime,701.454021101798
"Nassau County, N.Y.",1985,Total Violent Crime,165.928529869478
National,1985,Total Violent Crime,558.1
New Orleans,1985,Total Violent Crime,1464.64682452028
New York City,1985,Total Violent Crime,1881.29594943419
"Newark, N.J.",1985,Total Violent Crime,3077.54554995006
"Oakland, Calif.",1985,Total Violent Crime,1851.17165384775
Oklahoma City,1985,Total Violent Crime,975.708730203461
"Omaha, Neb.",1985,Total Violent Crime,688.37614327483
"Orlando, Fla.",1985,Total Violent Crime,2063.72117584932
Philadelphia,1985,Total Violent Crime,988.292191583206
Phoenix,1985,Total Violent Crime,844.34844501126
Pittsburgh,1985,Total Violent Crime,1085.62008534326
"Portland, Ore.",1985,Total Violent Crime,2348.93394745505
"Prince George's County, Md.",1985,Total Violent Crime,880.030361482699
"Raleigh, N.C.",1985,Total Violent Crime,602.395613861501
"Sacramento, Calif.",1985,Total Violent Crime,1176.24878572524
Salt Lake City,1985,Total Violent Crime,659.497247527647
San Antonio,1985,Total Violent Crime,625.00144864048
San Diego,1985,Total Violent Crime,632.409307446038
San Francisco,1985,Total Violent Crime,1295.51056914116
San Jose,1985,Total Violent Crime,491.458257206874
Seattle,1985,Total Violent Crime,1317.27215816151
"St. Louis, Mo.",1985,Total Violent Crime,2004.59744519367
"Suffolk County, N.Y.",1985,Total Violent Crime,220.268006700167
"Tampa, Fla.",1985,Total Violent Crime,2402.90241166573
"Tucson, Ariz.",1985,Total Violent Crime,973.332319718565
"Tulsa, Okla.",1985,Total Violent Crime,774.124708236079
"Virginia Beach, Va.",1985,Total Violent Crime,175.952703913188
"Washington, D.C.",1985,Total Violent Crime,1624.76038338658
"Wichita, Kan.",1985,Total Violent Crime,586.841689626731
"Albuquerque, N.M.",1986,Total Violent Crime,1178.48630956957
"Arlington, Texas",1986,Total Violent Crime,649.915286903983
Atlanta,1986,Total Violent Crime,2953.65751306615
"Aurora, Colo.",1986,Total Violent Crime,1432.64614938883
"Austin, Texas",1986,Total Violent Crime,643.860750325914
Baltimore,1986,Total Violent Crime,1943.60991497584
"Baltimore County, Md.",1986,Total Violent Crime,983.395784950222
Boston,1986,Total Violent Crime,2159.00520286288
"Buffalo, N.Y.",1986,Total Violent Crime,1105.43591857162
"Charlotte-Mecklenburg, N.C.",1986,Total Violent Crime,1614.93023159989
Chicago,1986,Total Violent Crime,2294.59176419073
Cincinnati,1986,Total Violent Crime,901.528279376596
Cleveland,1986,Total Violent Crime,1301.81650516701
"Columbus, Ohio",1986,Total Violent Crime,909.355872923346
Dallas,1986,Total Violent Crime,1896.23487930994
Denver,1986,Total Violent Crime,896.601590744758
Detroit,1986,Total Violent Crime,2486.62879792734
"El Paso, Texas",1986,Total Violent Crime,978.250761998243
"Fairfax County, Va.",1986,Total Violent Crime,146.374868467604
"Fort Worth, Texas",1986,Total Violent Crime,1819.47649014431
"Fresno, Calif.",1986,Total Violent Crime,1216.81808818202
Honolulu,1986,Total Violent Crime,252.154120096295
Houston,1986,Total Violent Crime,1156.16485463373
Indianapolis,1986,Total Violent Crime,915.232123011277
"Jacksonville, Fla.",1986,Total Violent Crime,1297.78097777086
"Kansas City, Mo.",1986,Total Violent Crime,2158.01015980385
Las Vegas,1986,Total Violent Crime,852.192988137957
"Long Beach, Calif.",1986,Total Violent Crime,1212.83362950301
Los Angeles,1986,Total Violent Crime,2035.60046809795
"Los Angeles County, Calif.",1986,Total Violent Crime,1083.77253500418
"Louisville, Ky.",1986,Total Violent Crime,NA
"Memphis, Tenn.",1986,Total Violent Crime,1586.81115629567
"Mesa, Ariz.",1986,Total Violent Crime,573.321563155547
